Banco;Data_Compensacao;Descricao_Banco;Valor_Recebido
Itaú;2026-04-29;TED EMPRESA 13494;2947.98
Itaú;2026-04-29;PIX EMPRESA 75706;1476.12
Itaú;2026-04-29;DOC EMPRESA 54990;4879.5
Itaú;2026-04-29;PIX EMPRESA 39940;2464.27
Itaú;2026-04-29;DOC EMPRESA 4043;3568.46
Itaú;2026-04-29;PIX EMPRESA 11676;3720.49
Itaú;2026-04-29;DOC EMPRESA 18641;2123.32
Itaú;2026-04-29;PIX EMPRESA 64125;1093.73
Itaú;2026-04-29;PIX EMPRESA 5556;2740.5
Itaú;2026-04-29;TED EMPRESA 26295;374.1
Itaú;2026-04-29;PIX EMPRESA 59139;3622.09
Itaú;2026-04-29;TED EMPRESA 61325;894.2
Itaú;2026-04-29;DOC EMPRESA 67483;2384.54
Itaú;2026-04-29;DOC EMPRESA 83089;3285.98
Itaú;2026-04-29;DOC EMPRESA 32052;4767.85
Itaú;2026-04-29;PIX EMPRESA 73030;2796.58
Itaú;2026-04-29;PIX EMPRESA 71541;4008.23
Itaú;2026-04-29;TED EMPRESA 25273;4511.18
Itaú;2026-04-29;DOC EMPRESA 83666;4979.25
Itaú;2026-04-29;TED EMPRESA 60625;1826.55
Itaú;2026-04-29;PIX EMPRESA 7304;3635.28
Itaú;2026-04-29;DOC EMPRESA 53733;4529.89
Itaú;2026-04-29;DOC EMPRESA 69252;3302.25
Itaú;2026-04-29;TED EMPRESA 77826;713.64
Itaú;2026-04-29;DOC EMPRESA 27996;4058.02
Itaú;2026-04-29;PIX EMPRESA 13170;281.99
Itaú;2026-04-29;DOC EMPRESA 65270;3918.86
Itaú;2026-04-29;PIX EMPRESA 35914;2153.6
Itaú;2026-04-29;TED EMPRESA 80312;1243.36
Itaú;2026-04-29;PIX EMPRESA 44649;3314.85
Itaú;2026-04-29;DOC EMPRESA 50916;1375.46
Itaú;2026-04-29;PIX EMPRESA 62635;2195.42
Itaú;2026-04-29;PIX EMPRESA 82166;4119.6
Itaú;2026-04-29;TED EMPRESA 60207;2994.46
Itaú;2026-04-29;PIX EMPRESA 93085;560.96
Itaú;2026-04-29;DOC EMPRESA 87000;2962.08
Itaú;2026-04-29;DOC EMPRESA 78856;2636.79
Itaú;2026-04-29;TED EMPRESA 66003;3106.64
Itaú;2026-04-29;PIX EMPRESA 60798;2817.36
Itaú;2026-04-29;DOC EMPRESA 25186;4012.15
Itaú;2026-04-29;DOC EMPRESA 37734;218.64
Itaú;2026-04-29;PIX EMPRESA 77476;2729.63
Itaú;2026-04-29;TED EMPRESA 67303;3080.13
Itaú;2026-04-29;DOC EMPRESA 62585;3040.38
Itaú;2026-04-29;PIX EMPRESA 39178;271.87
Itaú;2026-04-29;TED EMPRESA 13790;3789.75
Itaú;2026-04-29;PIX EMPRESA 2387;237.2
Itaú;2026-04-29;PIX EMPRESA 996;1612.02
Itaú;2026-04-29;TED EMPRESA 19322;945.09
Itaú;2026-04-29;TED EMPRESA 26689;3270.59
Itaú;2026-04-29;DOC EMPRESA 47463;2995.81
Itaú;2026-04-29;PIX EMPRESA 69749;3850.56
Itaú;2026-04-29;TED EMPRESA 80994;567.81
Itaú;2026-04-29;PIX EMPRESA 72115;2791.49
Itaú;2026-04-29;TED EMPRESA 7335;1285.33
Itaú;2026-04-29;TED EMPRESA 35053;4259.04
Itaú;2026-04-29;TED EMPRESA 4080;3958.56
Itaú;2026-04-29;TED EMPRESA 3183;2388.86
Itaú;2026-04-29;PIX EMPRESA 27576;821.3
Itaú;2026-04-29;PIX EMPRESA 81642;4512.46
Itaú;2026-04-29;DOC EMPRESA 71594;577.99
Itaú;2026-04-29;DOC EMPRESA 3383;4522.5
Itaú;2026-04-29;TED EMPRESA 96647;380.74
Itaú;2026-04-29;DOC EMPRESA 29581;4023.99
Itaú;2026-04-29;PIX EMPRESA 26509;3727.73
Itaú;2026-04-29;TED EMPRESA 27008;4171.66
Itaú;2026-04-29;PIX EMPRESA 69069;1697.74
Itaú;2026-04-29;TED EMPRESA 13940;242.65
Itaú;2026-04-29;TED EMPRESA 66470;524.42
Itaú;2026-04-29;PIX EMPRESA 29584;1596.09
Itaú;2026-04-29;DOC EMPRESA 12512;778.14
Itaú;2026-04-29;TED EMPRESA 60233;4968.9
Itaú;2026-04-29;PIX EMPRESA 70988;4986.11
Itaú;2026-04-29;DOC EMPRESA 18234;1894.85
Itaú;2026-04-29;TED EMPRESA 21254;1926.71
Itaú;2026-04-29;TED EMPRESA 26485;100.06
Itaú;2026-04-29;DOC EMPRESA 56741;822.12
Itaú;2026-04-29;DOC EMPRESA 83605;3245.62
Itaú;2026-04-29;PIX EMPRESA 27881;3638.15
Itaú;2026-04-29;DOC EMPRESA 97652;876.42
Itaú;2026-04-29;TED EMPRESA 65078;1039.72
Itaú;2026-04-29;DOC EMPRESA 9309;1071.79
Itaú;2026-04-29;TED EMPRESA 84527;680.44
Itaú;2026-04-29;DOC EMPRESA 37279;4021.13
Itaú;2026-04-29;PIX EMPRESA 1340;876.49
Itaú;2026-04-29;PIX EMPRESA 47738;1733.84
Itaú;2026-04-29;DOC EMPRESA 81831;1924.99
Itaú;2026-04-29;PIX EMPRESA 84595;572.43
Itaú;2026-04-29;TED EMPRESA 85769;762.76
Itaú;2026-04-29;PIX EMPRESA 43361;4490.28
Itaú;2026-04-29;DOC EMPRESA 86574;289.05
Itaú;2026-04-29;DOC EMPRESA 68247;851.78
Itaú;2026-04-29;DOC EMPRESA 90281;2245.96
Itaú;2026-04-29;PIX EMPRESA 66502;2788.37
Itaú;2026-04-29;PIX EMPRESA 95561;4978.22
Itaú;2026-04-29;PIX EMPRESA 58443;4527.12
Itaú;2026-04-29;PIX EMPRESA 76552;3423.19
Itaú;2026-04-29;DOC EMPRESA 7189;3329.24
Itaú;2026-04-29;DOC EMPRESA 40159;3773.59
Itaú;2026-04-29;PIX EMPRESA 51299;4525.02
Itaú;2026-04-29;DOC EMPRESA 21426;452.22
Itaú;2026-04-29;TED EMPRESA 85843;2068.63
Itaú;2026-04-29;DOC EMPRESA 2955;2872.11
Itaú;2026-04-29;DOC EMPRESA 87728;3269.52
Itaú;2026-04-29;PIX EMPRESA 62807;4097.56
Itaú;2026-04-29;PIX EMPRESA 25546;1262.6
Itaú;2026-04-29;DOC EMPRESA 74253;4607.93
Itaú;2026-04-29;TED EMPRESA 97678;3573.94
Itaú;2026-04-29;DOC EMPRESA 2307;999.95
Itaú;2026-04-29;TED EMPRESA 21568;4424.07
Itaú;2026-04-29;TED EMPRESA 21908;3601.32
Itaú;2026-04-29;DOC EMPRESA 42977;4360.23
Itaú;2026-04-29;PIX EMPRESA 33392;881.84
Itaú;2026-04-29;PIX EMPRESA 22924;2278.23
Itaú;2026-04-29;TED EMPRESA 75899;721.37
Itaú;2026-04-29;PIX EMPRESA 45620;2659.4
Itaú;2026-04-29;PIX EMPRESA 84652;1043.59
Itaú;2026-04-29;DOC EMPRESA 7764;3574.9
Itaú;2026-04-29;DOC EMPRESA 34328;4323.75
Itaú;2026-04-29;TED EMPRESA 32197;888.08
Itaú;2026-04-29;TED EMPRESA 12883;164.68
Itaú;2026-04-29;TED EMPRESA 12492;3372.56
Itaú;2026-04-29;PIX EMPRESA 55081;4011.34
Itaú;2026-04-29;DOC EMPRESA 10166;1051.37
Itaú;2026-04-29;PIX EMPRESA 78264;853.16
Itaú;2026-04-29;TED EMPRESA 91902;3270.45
Itaú;2026-04-29;TED EMPRESA 36596;4622.53
Itaú;2026-04-29;PIX EMPRESA 7724;3568.15
Itaú;2026-04-29;TED EMPRESA 87528;876.16
Itaú;2026-04-29;PIX EMPRESA 73064;1288.96
Itaú;2026-04-29;TED EMPRESA 28886;2298.01
Itaú;2026-04-29;PIX EMPRESA 23840;1686.04
Itaú;2026-04-29;TED EMPRESA 95312;2196.48
Itaú;2026-04-29;PIX EMPRESA 39378;2608.18
Itaú;2026-04-29;TED EMPRESA 75711;3701.33
Itaú;2026-04-29;DOC EMPRESA 74038;3768.92
Itaú;2026-04-29;PIX EMPRESA 6900;1652.08
Itaú;2026-04-29;TED EMPRESA 38571;3700.68
Itaú;2026-04-29;DOC EMPRESA 7124;3868.07
Itaú;2026-04-29;DOC EMPRESA 49598;2540.89
Itaú;2026-04-29;DOC EMPRESA 70337;4378.85
Itaú;2026-04-29;DOC EMPRESA 81928;807.86
Itaú;2026-04-29;TED EMPRESA 34426;4279.22
Itaú;2026-04-29;DOC EMPRESA 43817;4718.52
Itaú;2026-04-29;PIX EMPRESA 62778;3464.54
Itaú;2026-04-29;PIX EMPRESA 19101;737.69
Itaú;2026-04-29;DOC EMPRESA 3482;1152.65
Itaú;2026-04-29;PIX EMPRESA 76207;2855.02
Itaú;2026-04-29;PIX EMPRESA 67475;3455.02
Itaú;2026-04-29;TED EMPRESA 74444;3232.96
Itaú;2026-04-29;DOC EMPRESA 20186;3620.28
Itaú;2026-04-29;TED EMPRESA 74371;3856.0
Itaú;2026-04-29;DOC EMPRESA 79512;1433.8
Itaú;2026-04-29;DOC EMPRESA 37824;4802.37
Itaú;2026-04-29;TED EMPRESA 11865;1259.24
Itaú;2026-04-29;PIX EMPRESA 46963;3386.84
Itaú;2026-04-29;PIX EMPRESA 44131;4300.89
Itaú;2026-04-29;TED EMPRESA 95268;1704.38
Itaú;2026-04-29;PIX EMPRESA 16107;3480.95
Itaú;2026-04-29;TED EMPRESA 98615;377.59
Itaú;2026-04-29;TED EMPRESA 83728;1884.59
Itaú;2026-04-29;TED EMPRESA 35874;3382.52
Itaú;2026-04-29;DOC EMPRESA 62207;3395.59
Itaú;2026-04-29;PIX EMPRESA 42525;3505.93
Itaú;2026-04-29;TED EMPRESA 94319;1516.13
Itaú;2026-04-29;TED EMPRESA 15294;1158.1
Itaú;2026-04-29;TED EMPRESA 62863;3104.58
Itaú;2026-04-29;TED EMPRESA 68533;2021.16
Itaú;2026-04-29;TED EMPRESA 2625;3567.9
Itaú;2026-04-29;DOC EMPRESA 16201;2976.65
Itaú;2026-04-29;TED EMPRESA 43132;2526.25
Itaú;2026-04-29;TED EMPRESA 61872;4712.0
Itaú;2026-04-29;TED EMPRESA 54707;730.66
Itaú;2026-04-29;DOC EMPRESA 88813;249.48
Itaú;2026-04-29;DOC EMPRESA 7162;3156.82
Itaú;2026-04-29;DOC EMPRESA 51839;3358.07
Itaú;2026-04-29;PIX EMPRESA 91587;1617.51
Itaú;2026-04-29;TED EMPRESA 54430;1770.46
Itaú;2026-04-29;DOC EMPRESA 86466;1123.72
Itaú;2026-04-29;DOC EMPRESA 34062;903.11
Itaú;2026-04-29;DOC EMPRESA 53003;873.67
Itaú;2026-04-29;TED EMPRESA 11387;4191.87
Itaú;2026-04-29;PIX EMPRESA 66542;476.96
Itaú;2026-04-29;PIX EMPRESA 60925;4573.84
Itaú;2026-04-29;TED EMPRESA 2071;4810.49
Itaú;2026-04-29;DOC EMPRESA 56949;2919.9
Itaú;2026-04-29;PIX EMPRESA 60738;3540.53
Itaú;2026-04-29;TED EMPRESA 37737;400.44
Itaú;2026-04-29;PIX EMPRESA 73683;2864.43
Itaú;2026-04-29;TED EMPRESA 42609;2773.52
Itaú;2026-04-29;DOC EMPRESA 16309;701.69
Itaú;2026-04-29;PIX EMPRESA 1071;2478.89
Itaú;2026-04-29;PIX EMPRESA 38629;1796.38
Itaú;2026-04-29;DOC EMPRESA 80286;848.32
Itaú;2026-04-29;PIX EMPRESA 7187;1435.91
Itaú;2026-04-29;DOC EMPRESA 84449;2924.24
Itaú;2026-04-29;TED EMPRESA 97063;3889.25
Itaú;2026-04-29;PIX EMPRESA 93252;851.42
Itaú;2026-04-29;DOC EMPRESA 56507;3569.25
Itaú;2026-04-29;PIX EMPRESA 18871;4878.9
Itaú;2026-04-29;DOC EMPRESA 69776;4262.06
Itaú;2026-04-29;TED EMPRESA 16553;336.57
Itaú;2026-04-29;PIX EMPRESA 95208;3221.72
Itaú;2026-04-29;DOC EMPRESA 16253;2760.26
Itaú;2026-04-29;PIX EMPRESA 2383;3324.81
Itaú;2026-04-29;DOC EMPRESA 46577;1817.71
Itaú;2026-04-29;TED EMPRESA 8318;4287.03
Itaú;2026-04-29;TED EMPRESA 28592;683.76
Itaú;2026-04-29;PIX EMPRESA 35296;2645.34
Itaú;2026-04-29;DOC EMPRESA 75944;2186.66
Itaú;2026-04-29;TED EMPRESA 22860;1868.63
Itaú;2026-04-29;PIX EMPRESA 31499;1576.65
Itaú;2026-04-29;DOC EMPRESA 14173;713.46
Itaú;2026-04-29;TED EMPRESA 9692;4834.44
Itaú;2026-04-29;TED EMPRESA 40152;412.11
Itaú;2026-04-29;PIX EMPRESA 59169;1916.72
Itaú;2026-04-29;TED EMPRESA 28835;4440.47
Itaú;2026-04-29;TED EMPRESA 3374;773.35
Itaú;2026-04-29;DOC EMPRESA 56456;2592.85
Itaú;2026-04-29;PIX EMPRESA 87184;356.15
Itaú;2026-04-29;DOC EMPRESA 28433;1801.56
Itaú;2026-04-29;DOC EMPRESA 26073;2599.51
Itaú;2026-04-29;DOC EMPRESA 62862;2593.87
Itaú;2026-04-29;PIX EMPRESA 76471;1515.3
Itaú;2026-04-29;PIX EMPRESA 96536;1491.85
Itaú;2026-04-29;PIX EMPRESA 98618;2483.81
Itaú;2026-04-29;TED EMPRESA 19706;316.79
Itaú;2026-04-29;DOC EMPRESA 33209;277.48
Itaú;2026-04-29;PIX EMPRESA 19921;2215.69
Itaú;2026-04-29;TED EMPRESA 54402;3413.13
Itaú;2026-04-29;PIX EMPRESA 7181;1538.84
Itaú;2026-04-29;PIX EMPRESA 66351;522.83
Itaú;2026-04-29;DOC EMPRESA 16611;3972.4
Itaú;2026-04-29;TED EMPRESA 58484;4194.24
Itaú;2026-04-29;PIX EMPRESA 21818;940.25
Itaú;2026-04-29;DOC EMPRESA 92271;4983.74
Itaú;2026-04-29;PIX EMPRESA 1586;3321.02
Itaú;2026-04-29;PIX EMPRESA 87573;3144.31
Itaú;2026-04-29;DOC EMPRESA 4453;2411.17
Itaú;2026-04-29;DOC EMPRESA 24710;1990.39
Itaú;2026-04-29;TED EMPRESA 49768;3551.86
Itaú;2026-04-29;PIX EMPRESA 10912;4622.63
Itaú;2026-04-29;DOC EMPRESA 63032;1807.05
Itaú;2026-04-29;PIX EMPRESA 44294;3725.31
Itaú;2026-04-29;PIX EMPRESA 21447;4794.5
Itaú;2026-04-29;DOC EMPRESA 97828;2674.74
Itaú;2026-04-29;TED EMPRESA 50014;3910.52
Itaú;2026-04-29;PIX EMPRESA 73897;3016.81
Itaú;2026-04-29;PIX EMPRESA 17481;2141.64
Itaú;2026-04-29;DOC EMPRESA 34286;2926.24
Itaú;2026-04-29;PIX EMPRESA 18448;3598.16
Itaú;2026-04-29;DOC EMPRESA 36270;153.18
Itaú;2026-04-29;DOC EMPRESA 57894;1434.56
Itaú;2026-04-29;DOC EMPRESA 85313;611.13
Itaú;2026-04-29;TED EMPRESA 45049;2353.96
Itaú;2026-04-29;TED EMPRESA 62546;4369.64
Itaú;2026-04-29;DOC EMPRESA 14468;1562.42
Itaú;2026-04-29;TED EMPRESA 59759;4727.04
Itaú;2026-04-29;PIX EMPRESA 7170;3708.85
Itaú;2026-04-29;DOC EMPRESA 27335;4586.86
Itaú;2026-04-29;DOC EMPRESA 11024;4304.84
Itaú;2026-04-29;PIX EMPRESA 27834;691.7
Itaú;2026-04-29;PIX EMPRESA 42340;278.57
Itaú;2026-04-29;DOC EMPRESA 26776;4261.03
Itaú;2026-04-29;DOC EMPRESA 68336;2559.77
Itaú;2026-04-29;DOC EMPRESA 93489;817.68
Itaú;2026-04-29;TED EMPRESA 25787;3762.7
Itaú;2026-04-29;PIX EMPRESA 28941;1344.25
Itaú;2026-04-29;PIX EMPRESA 20471;2320.76
Itaú;2026-04-29;DOC EMPRESA 53420;1288.66
Itaú;2026-04-29;DOC EMPRESA 76327;1924.93
Itaú;2026-04-29;PIX EMPRESA 81818;682.93
Itaú;2026-04-29;PIX EMPRESA 48849;265.18
Itaú;2026-04-29;TED EMPRESA 39750;2727.56
Itaú;2026-04-29;PIX EMPRESA 99425;1846.26
Itaú;2026-04-29;DOC EMPRESA 73328;1342.17
Itaú;2026-04-29;PIX EMPRESA 80634;846.21
Itaú;2026-04-29;TED EMPRESA 24890;1750.96
Itaú;2026-04-29;TED EMPRESA 84975;1618.16
Itaú;2026-04-29;TED EMPRESA 71716;2743.15
Itaú;2026-04-29;TED EMPRESA 18944;2517.95
Itaú;2026-04-29;PIX EMPRESA 42285;4794.46
Itaú;2026-04-29;TED EMPRESA 94106;4452.98
Itaú;2026-04-29;DOC EMPRESA 3976;3330.51
Itaú;2026-04-29;TED EMPRESA 71123;1990.31
Itaú;2026-04-29;TED EMPRESA 83490;2444.12
Itaú;2026-04-29;PIX EMPRESA 60457;2382.67
Itaú;2026-04-29;PIX EMPRESA 31408;4303.29
Itaú;2026-04-29;TED EMPRESA 18454;1171.36
Itaú;2026-04-29;DOC EMPRESA 28150;4462.95
Itaú;2026-04-29;PIX EMPRESA 48189;3395.5
Itaú;2026-04-29;PIX EMPRESA 30490;4277.85
Itaú;2026-04-29;TED EMPRESA 16461;1756.44
Itaú;2026-04-29;PIX EMPRESA 59077;868.97
Itaú;2026-04-29;DOC EMPRESA 75727;1502.7
Itaú;2026-04-29;TED EMPRESA 79325;2703.65
Itaú;2026-04-29;PIX EMPRESA 25064;2781.99
Itaú;2026-04-29;DOC EMPRESA 75667;4380.43
Itaú;2026-04-29;TED EMPRESA 44570;1054.02
Itaú;2026-04-29;TED EMPRESA 90334;3365.99
Itaú;2026-04-29;PIX EMPRESA 66116;3291.87
Itaú;2026-04-29;TED EMPRESA 43151;4762.67
Itaú;2026-04-29;DOC EMPRESA 93772;1040.92
Itaú;2026-04-29;DOC EMPRESA 62029;2304.5
Itaú;2026-04-29;TED EMPRESA 52160;562.16
Itaú;2026-04-29;DOC EMPRESA 66418;2692.8
Itaú;2026-04-29;DOC EMPRESA 95975;3148.57
Itaú;2026-04-29;TED EMPRESA 11735;4601.35
Itaú;2026-04-29;DOC EMPRESA 50964;3361.8
Itaú;2026-04-29;DOC EMPRESA 16276;333.87
Itaú;2026-04-29;DOC EMPRESA 81951;4914.17
Itaú;2026-04-29;PIX EMPRESA 98023;1332.23
Itaú;2026-04-29;PIX EMPRESA 60272;1435.71
Itaú;2026-04-29;TED EMPRESA 19041;1727.5
Itaú;2026-04-29;TED EMPRESA 66393;3020.74
Itaú;2026-04-29;TED EMPRESA 66510;3273.66
Itaú;2026-04-29;DOC EMPRESA 3980;2648.93
Itaú;2026-04-29;DOC EMPRESA 71495;2875.81
Itaú;2026-04-29;PIX EMPRESA 48698;1477.71
Itaú;2026-04-29;DOC EMPRESA 31350;2054.55
Itaú;2026-04-29;DOC EMPRESA 33944;3230.72
Itaú;2026-04-29;PIX EMPRESA 47573;1518.82
Itaú;2026-04-29;PIX EMPRESA 48586;4003.02
Itaú;2026-04-29;PIX EMPRESA 60541;1691.48
Itaú;2026-04-29;PIX EMPRESA 20348;2848.3
Itaú;2026-04-29;DOC EMPRESA 34324;860.5
Itaú;2026-04-29;DOC EMPRESA 28423;4882.99
Itaú;2026-04-29;PIX EMPRESA 19080;2606.0
Itaú;2026-04-29;PIX EMPRESA 62467;4875.84
Itaú;2026-04-29;TED EMPRESA 45489;4403.78
Itaú;2026-04-29;TED EMPRESA 27104;329.98
Itaú;2026-04-29;PIX EMPRESA 46503;590.35
Itaú;2026-04-29;DOC EMPRESA 72514;3952.67
Itaú;2026-04-29;PIX EMPRESA 78700;1190.17
Itaú;2026-04-29;PIX EMPRESA 61307;3744.98
Itaú;2026-04-29;TED EMPRESA 43156;4451.12
Itaú;2026-04-29;PIX EMPRESA 93436;2255.17
Itaú;2026-04-29;TED EMPRESA 27033;388.9
Itaú;2026-04-29;PIX EMPRESA 29673;4251.55
Itaú;2026-04-29;DOC EMPRESA 22165;197.84
Itaú;2026-04-29;TED EMPRESA 27611;4649.68
Itaú;2026-04-29;PIX EMPRESA 28730;517.68
Itaú;2026-04-29;PIX EMPRESA 52176;4436.67
Itaú;2026-04-29;PIX EMPRESA 56616;2200.49
Itaú;2026-04-29;TED EMPRESA 27390;1609.62
Itaú;2026-04-29;TED EMPRESA 52166;4063.98
Itaú;2026-04-29;PIX EMPRESA 75355;674.63
Itaú;2026-04-29;TED EMPRESA 5143;2422.45
Itaú;2026-04-29;DOC EMPRESA 45898;3102.31
Itaú;2026-04-29;TED EMPRESA 88429;4351.23
Itaú;2026-04-29;TED EMPRESA 98007;1593.8
Itaú;2026-04-29;DOC EMPRESA 92907;1409.84
Itaú;2026-04-29;TED EMPRESA 97666;2909.36
Itaú;2026-04-29;TED EMPRESA 32760;1447.61
Itaú;2026-04-29;TED EMPRESA 69386;2657.04
Itaú;2026-04-29;TED EMPRESA 79612;4962.92
Itaú;2026-04-29;PIX EMPRESA 60779;1701.1
Itaú;2026-04-29;DOC EMPRESA 16602;2599.26
Itaú;2026-04-29;DOC EMPRESA 75356;4710.68
Itaú;2026-04-29;PIX EMPRESA 94793;1103.97
Itaú;2026-04-29;DOC EMPRESA 1989;3598.05
Itaú;2026-04-29;PIX EMPRESA 99604;4359.38
Itaú;2026-04-29;TED EMPRESA 37895;3397.06
Itaú;2026-04-29;TED EMPRESA 56226;3434.07
Itaú;2026-04-29;TED EMPRESA 35226;1840.94
Itaú;2026-04-29;PIX EMPRESA 52803;4520.88
Itaú;2026-04-29;PIX EMPRESA 58911;1892.66
Itaú;2026-04-29;TED EMPRESA 36168;4065.72
Itaú;2026-04-29;TED EMPRESA 89187;3031.63
Itaú;2026-04-29;DOC EMPRESA 59770;207.42
Itaú;2026-04-29;PIX EMPRESA 38152;4837.73
Itaú;2026-04-29;TED EMPRESA 63336;4476.26
Itaú;2026-04-29;DOC EMPRESA 99245;4542.28
Itaú;2026-04-29;PIX EMPRESA 228;4454.02
Itaú;2026-04-29;DOC EMPRESA 38284;175.07
Itaú;2026-04-29;PIX EMPRESA 85429;2227.81
Itaú;2026-04-29;PIX EMPRESA 12471;2008.5
Itaú;2026-04-29;PIX EMPRESA 80035;1710.6
Itaú;2026-04-29;PIX EMPRESA 71780;3778.95
Itaú;2026-04-29;PIX EMPRESA 66226;315.55
Itaú;2026-04-29;TED EMPRESA 54844;3164.22
Itaú;2026-04-29;DOC EMPRESA 93104;2887.38
Itaú;2026-04-29;PIX EMPRESA 39399;2583.12
Itaú;2026-04-29;DOC EMPRESA 53818;3502.58
Itaú;2026-04-29;DOC EMPRESA 24991;2459.62
Itaú;2026-04-29;PIX EMPRESA 42725;262.79
Itaú;2026-04-29;PIX EMPRESA 91442;3140.88
Itaú;2026-04-29;PIX EMPRESA 17055;4131.51
Itaú;2026-04-29;DOC EMPRESA 41818;2804.06
Itaú;2026-04-29;DOC EMPRESA 7801;1194.17
Itaú;2026-04-29;DOC EMPRESA 19557;2666.77
Itaú;2026-04-29;DOC EMPRESA 7688;2678.14
Itaú;2026-04-29;DOC EMPRESA 38260;2499.27
Itaú;2026-04-29;TED EMPRESA 18716;4920.34
Itaú;2026-04-29;TED EMPRESA 46971;2607.85
Itaú;2026-04-29;DOC EMPRESA 28406;1610.83
Itaú;2026-04-29;TED EMPRESA 85446;397.11
Itaú;2026-04-29;TED EMPRESA 57727;4550.99
Itaú;2026-04-29;DOC EMPRESA 44991;1489.0
Itaú;2026-04-29;TED EMPRESA 211;4848.52
Itaú;2026-04-29;PIX EMPRESA 66637;4781.34
Itaú;2026-04-29;DOC EMPRESA 82740;3212.69
Itaú;2026-04-29;PIX EMPRESA 75143;1334.15
Itaú;2026-04-29;PIX EMPRESA 93609;3776.3
Itaú;2026-04-29;TED EMPRESA 81450;3286.56
Itaú;2026-04-29;PIX EMPRESA 32670;3437.15
Itaú;2026-04-29;TED EMPRESA 32817;4971.17
Itaú;2026-04-29;PIX EMPRESA 41331;893.34
Itaú;2026-04-29;TED EMPRESA 30269;2655.39
Itaú;2026-04-29;TED EMPRESA 81412;2758.21
Itaú;2026-04-29;PIX EMPRESA 72392;2207.12
Itaú;2026-04-29;DOC EMPRESA 95748;1556.4
Itaú;2026-04-29;PIX EMPRESA 49533;4206.71
Itaú;2026-04-29;DOC EMPRESA 37256;2285.63
Itaú;2026-04-29;TED EMPRESA 26885;4093.62
Itaú;2026-04-29;PIX EMPRESA 46504;3152.18
Itaú;2026-04-29;DOC EMPRESA 97117;3472.08
Itaú;2026-04-29;DOC EMPRESA 80139;3845.44
Itaú;2026-04-29;PIX EMPRESA 25920;1196.73
Itaú;2026-04-29;PIX EMPRESA 5317;4048.48
Itaú;2026-04-29;DOC EMPRESA 33741;4072.58
Itaú;2026-04-29;DOC EMPRESA 40382;1917.64
Itaú;2026-04-29;DOC EMPRESA 72969;4122.15
Itaú;2026-04-29;DOC EMPRESA 30828;1322.63
Itaú;2026-04-29;DOC EMPRESA 40167;2715.16
Itaú;2026-04-29;TED EMPRESA 16945;1507.05
Itaú;2026-04-29;PIX EMPRESA 86169;586.47
Itaú;2026-04-29;DOC EMPRESA 98227;3046.45
Itaú;2026-04-29;DOC EMPRESA 54446;3292.35
Itaú;2026-04-29;PIX EMPRESA 46721;3153.76
Itaú;2026-04-29;PIX EMPRESA 94602;2019.5
Itaú;2026-04-29;DOC EMPRESA 60538;3076.03
Itaú;2026-04-29;TED EMPRESA 92416;2215.64
Itaú;2026-04-29;TED EMPRESA 3645;185.02
Itaú;2026-04-29;PIX EMPRESA 65044;4586.0
Itaú;2026-04-29;PIX EMPRESA 50883;960.3
Itaú;2026-04-29;DOC EMPRESA 62162;1059.99
Itaú;2026-04-29;PIX EMPRESA 58036;1637.13
Itaú;2026-04-29;DOC EMPRESA 87983;243.69
Itaú;2026-04-29;PIX EMPRESA 90477;394.95
Itaú;2026-04-29;TED EMPRESA 37087;4051.05
Itaú;2026-04-29;DOC EMPRESA 27934;2549.15
Itaú;2026-04-29;DOC EMPRESA 38234;2906.1
Itaú;2026-04-29;TED EMPRESA 804;1767.93
Itaú;2026-04-29;PIX EMPRESA 89900;1598.68
Itaú;2026-04-29;PIX EMPRESA 93496;402.85
Itaú;2026-04-29;TED EMPRESA 8067;2800.93
Itaú;2026-04-29;TED EMPRESA 6834;1562.42
Itaú;2026-04-29;DOC EMPRESA 88319;579.94
Itaú;2026-04-29;TED EMPRESA 37786;1070.6
Itaú;2026-04-29;PIX EMPRESA 73044;1672.6
Itaú;2026-04-29;TED EMPRESA 92534;1482.21
Itaú;2026-04-29;TED EMPRESA 16116;1756.06
Itaú;2026-04-29;TED EMPRESA 90677;2594.63
Itaú;2026-04-29;PIX EMPRESA 63820;4904.21
Itaú;2026-04-29;DOC EMPRESA 59413;3970.12
Itaú;2026-04-29;PIX EMPRESA 36737;4159.61
Itaú;2026-04-29;PIX EMPRESA 74001;4830.84
Itaú;2026-04-29;DOC EMPRESA 44977;1082.34
Itaú;2026-04-29;DOC EMPRESA 82849;3563.71
Itaú;2026-04-29;TED EMPRESA 42056;2486.98
Itaú;2026-04-29;PIX EMPRESA 40113;1541.52
Itaú;2026-04-29;DOC EMPRESA 11236;274.08
Itaú;2026-04-29;PIX EMPRESA 75377;2768.98
Itaú;2026-04-29;DOC EMPRESA 25375;876.58
Itaú;2026-04-29;DOC EMPRESA 45882;431.49
Itaú;2026-04-29;TED EMPRESA 53203;4470.67
Itaú;2026-04-29;TED EMPRESA 62767;164.94
Itaú;2026-04-29;TED EMPRESA 23352;161.33
Itaú;2026-04-29;PIX EMPRESA 32887;4160.12
Itaú;2026-04-29;PIX EMPRESA 30663;4185.29
Itaú;2026-04-29;PIX EMPRESA 58576;3112.93
Itaú;2026-04-29;DOC EMPRESA 22845;4417.59
