Banco;Data_Compensacao;Descricao_Banco;Valor_Recebido
Banco do Brasil;2026-04-29;DOC EMPRESA 20177;3909.91
Banco do Brasil;2026-04-29;DOC EMPRESA 52453;3294.87
Banco do Brasil;2026-04-29;PIX EMPRESA 58857;1029.79
Banco do Brasil;2026-04-29;PIX EMPRESA 92381;3662.71
Banco do Brasil;2026-04-29;PIX EMPRESA 64070;2419.3
Banco do Brasil;2026-04-29;DOC EMPRESA 2001;1386.43
Banco do Brasil;2026-04-29;DOC EMPRESA 83122;3507.03
Banco do Brasil;2026-04-29;TED EMPRESA 2790;1564.14
Banco do Brasil;2026-04-29;TED EMPRESA 84004;3187.87
Banco do Brasil;2026-04-29;DOC EMPRESA 17045;3750.31
Banco do Brasil;2026-04-29;DOC EMPRESA 14803;3380.45
Banco do Brasil;2026-04-29;TED EMPRESA 11614;4136.36
Banco do Brasil;2026-04-29;DOC EMPRESA 95753;222.4
Banco do Brasil;2026-04-29;PIX EMPRESA 12121;1118.51
Banco do Brasil;2026-04-29;DOC EMPRESA 26974;593.84
Banco do Brasil;2026-04-29;PIX EMPRESA 31176;3915.32
Banco do Brasil;2026-04-29;PIX EMPRESA 26342;1353.88
Banco do Brasil;2026-04-29;TED EMPRESA 64371;2364.39
Banco do Brasil;2026-04-29;PIX EMPRESA 92816;4557.08
Banco do Brasil;2026-04-29;PIX EMPRESA 63861;3272.27
Banco do Brasil;2026-04-29;PIX EMPRESA 49035;4020.54
Banco do Brasil;2026-04-29;DOC EMPRESA 87610;3257.47
Banco do Brasil;2026-04-29;PIX EMPRESA 53521;2776.57
Banco do Brasil;2026-04-29;PIX EMPRESA 78142;2108.35
Banco do Brasil;2026-04-29;PIX EMPRESA 12445;239.6
Banco do Brasil;2026-04-29;PIX EMPRESA 37501;3772.66
Banco do Brasil;2026-04-29;PIX EMPRESA 99945;3578.59
Banco do Brasil;2026-04-29;DOC EMPRESA 84182;3756.12
Banco do Brasil;2026-04-29;DOC EMPRESA 212;480.93
Banco do Brasil;2026-04-29;TED EMPRESA 25427;2480.74
Banco do Brasil;2026-04-29;TED EMPRESA 24260;2121.31
Banco do Brasil;2026-04-29;PIX EMPRESA 72133;1894.3
Banco do Brasil;2026-04-29;TED EMPRESA 46814;184.84
Banco do Brasil;2026-04-29;PIX EMPRESA 29517;4773.01
Banco do Brasil;2026-04-29;PIX EMPRESA 51249;1785.84
Banco do Brasil;2026-04-29;TED EMPRESA 38078;4275.01
Banco do Brasil;2026-04-29;TED EMPRESA 98312;2780.17
Banco do Brasil;2026-04-29;DOC EMPRESA 51619;1562.47
Banco do Brasil;2026-04-29;DOC EMPRESA 71111;4277.19
Banco do Brasil;2026-04-29;TED EMPRESA 79600;4908.33
Banco do Brasil;2026-04-29;TED EMPRESA 47770;4423.24
Banco do Brasil;2026-04-29;TED EMPRESA 31735;1390.06
Banco do Brasil;2026-04-29;PIX EMPRESA 55525;1558.42
Banco do Brasil;2026-04-29;DOC EMPRESA 98375;4235.57
Banco do Brasil;2026-04-29;PIX EMPRESA 26280;4372.46
Banco do Brasil;2026-04-29;TED EMPRESA 73309;1828.89
Banco do Brasil;2026-04-29;PIX EMPRESA 15501;1966.94
Banco do Brasil;2026-04-29;PIX EMPRESA 76910;1667.72
Banco do Brasil;2026-04-29;PIX EMPRESA 77406;3109.44
Banco do Brasil;2026-04-29;TED EMPRESA 994;2304.11
Banco do Brasil;2026-04-29;DOC EMPRESA 36491;3381.48
Banco do Brasil;2026-04-29;TED EMPRESA 26869;2231.84
Banco do Brasil;2026-04-29;TED EMPRESA 93737;3467.46
Banco do Brasil;2026-04-29;PIX EMPRESA 43716;4484.43
Banco do Brasil;2026-04-29;TED EMPRESA 54868;1315.19
Banco do Brasil;2026-04-29;DOC EMPRESA 16829;3774.54
Banco do Brasil;2026-04-29;DOC EMPRESA 71811;1182.98
Banco do Brasil;2026-04-29;DOC EMPRESA 96379;812.77
Banco do Brasil;2026-04-29;PIX EMPRESA 26854;339.57
Banco do Brasil;2026-04-29;DOC EMPRESA 71493;480.5
Banco do Brasil;2026-04-29;PIX EMPRESA 97966;4541.92
Banco do Brasil;2026-04-29;TED EMPRESA 97180;758.65
Banco do Brasil;2026-04-29;TED EMPRESA 9982;4079.78
Banco do Brasil;2026-04-29;TED EMPRESA 33531;3393.99
Banco do Brasil;2026-04-29;TED EMPRESA 25418;745.99
Banco do Brasil;2026-04-29;PIX EMPRESA 93731;1286.92
Banco do Brasil;2026-04-29;PIX EMPRESA 32479;4890.03
Banco do Brasil;2026-04-29;DOC EMPRESA 60644;1431.22
Banco do Brasil;2026-04-29;DOC EMPRESA 2573;4467.97
Banco do Brasil;2026-04-29;TED EMPRESA 15878;2603.28
Banco do Brasil;2026-04-29;DOC EMPRESA 39457;727.11
Banco do Brasil;2026-04-29;PIX EMPRESA 13965;1971.28
Banco do Brasil;2026-04-29;DOC EMPRESA 46494;3108.99
Banco do Brasil;2026-04-29;DOC EMPRESA 67027;3484.15
Banco do Brasil;2026-04-29;TED EMPRESA 75165;4564.34
Banco do Brasil;2026-04-29;DOC EMPRESA 37342;2073.38
Banco do Brasil;2026-04-29;PIX EMPRESA 83269;3113.56
Banco do Brasil;2026-04-29;PIX EMPRESA 2889;1645.04
Banco do Brasil;2026-04-29;DOC EMPRESA 825;2235.52
Banco do Brasil;2026-04-29;DOC EMPRESA 93774;628.85
Banco do Brasil;2026-04-29;TED EMPRESA 50860;4051.0
Banco do Brasil;2026-04-29;TED EMPRESA 91666;2635.01
Banco do Brasil;2026-04-29;PIX EMPRESA 29473;4755.05
Banco do Brasil;2026-04-29;TED EMPRESA 78479;1815.63
Banco do Brasil;2026-04-29;PIX EMPRESA 75181;1333.38
Banco do Brasil;2026-04-29;PIX EMPRESA 38687;2004.19
Banco do Brasil;2026-04-29;DOC EMPRESA 52627;3254.04
Banco do Brasil;2026-04-29;TED EMPRESA 3209;4825.57
Banco do Brasil;2026-04-29;DOC EMPRESA 57529;3218.2
Banco do Brasil;2026-04-29;PIX EMPRESA 24922;3514.32
Banco do Brasil;2026-04-29;DOC EMPRESA 63151;4602.56
Banco do Brasil;2026-04-29;PIX EMPRESA 4541;437.61
Banco do Brasil;2026-04-29;TED EMPRESA 75461;3502.03
Banco do Brasil;2026-04-29;TED EMPRESA 15843;3891.74
Banco do Brasil;2026-04-29;PIX EMPRESA 64762;1599.7
Banco do Brasil;2026-04-29;DOC EMPRESA 20298;4663.15
Banco do Brasil;2026-04-29;DOC EMPRESA 10769;467.16
Banco do Brasil;2026-04-29;DOC EMPRESA 588;343.32
Banco do Brasil;2026-04-29;PIX EMPRESA 137;1072.87
Banco do Brasil;2026-04-29;DOC EMPRESA 44849;2028.57
Banco do Brasil;2026-04-29;TED EMPRESA 52456;4433.54
Banco do Brasil;2026-04-29;TED EMPRESA 71462;3983.7
Banco do Brasil;2026-04-29;TED EMPRESA 11663;3089.46
Banco do Brasil;2026-04-29;TED EMPRESA 77068;3513.42
Banco do Brasil;2026-04-29;PIX EMPRESA 16705;219.53
Banco do Brasil;2026-04-29;TED EMPRESA 64805;617.58
Banco do Brasil;2026-04-29;PIX EMPRESA 34558;1738.98
Banco do Brasil;2026-04-29;TED EMPRESA 6545;3738.07
Banco do Brasil;2026-04-29;DOC EMPRESA 50701;1509.63
Banco do Brasil;2026-04-29;TED EMPRESA 58959;1661.2
Banco do Brasil;2026-04-29;TED EMPRESA 45604;1429.34
Banco do Brasil;2026-04-29;TED EMPRESA 11611;4541.46
Banco do Brasil;2026-04-29;PIX EMPRESA 69401;1543.47
Banco do Brasil;2026-04-29;TED EMPRESA 27951;4201.97
Banco do Brasil;2026-04-29;TED EMPRESA 20050;3037.68
Banco do Brasil;2026-04-29;PIX EMPRESA 96915;780.63
Banco do Brasil;2026-04-29;PIX EMPRESA 21181;1120.44
Banco do Brasil;2026-04-29;TED EMPRESA 36688;391.46
Banco do Brasil;2026-04-29;TED EMPRESA 94699;1300.57
Banco do Brasil;2026-04-29;DOC EMPRESA 64147;2027.12
Banco do Brasil;2026-04-29;PIX EMPRESA 14857;2448.81
Banco do Brasil;2026-04-29;PIX EMPRESA 48881;3506.8
Banco do Brasil;2026-04-29;DOC EMPRESA 32126;2010.06
Banco do Brasil;2026-04-29;TED EMPRESA 50926;1445.74
Banco do Brasil;2026-04-29;TED EMPRESA 65300;2127.26
Banco do Brasil;2026-04-29;TED EMPRESA 70557;634.73
Banco do Brasil;2026-04-29;PIX EMPRESA 34127;1762.5
Banco do Brasil;2026-04-29;PIX EMPRESA 88276;1187.05
Banco do Brasil;2026-04-29;TED EMPRESA 81861;4489.19
Banco do Brasil;2026-04-29;PIX EMPRESA 3753;157.04
Banco do Brasil;2026-04-29;DOC EMPRESA 74443;4220.41
Banco do Brasil;2026-04-29;PIX EMPRESA 97592;2327.47
Banco do Brasil;2026-04-29;DOC EMPRESA 99958;823.41
Banco do Brasil;2026-04-29;PIX EMPRESA 57310;1510.41
Banco do Brasil;2026-04-29;DOC EMPRESA 2828;189.97
Banco do Brasil;2026-04-29;TED EMPRESA 38512;4862.38
Banco do Brasil;2026-04-29;PIX EMPRESA 79463;1966.2
Banco do Brasil;2026-04-29;TED EMPRESA 90566;479.54
Banco do Brasil;2026-04-29;DOC EMPRESA 95510;290.92
Banco do Brasil;2026-04-29;DOC EMPRESA 14869;3396.46
Banco do Brasil;2026-04-29;PIX EMPRESA 79915;1485.81
Banco do Brasil;2026-04-29;DOC EMPRESA 75224;2453.83
Banco do Brasil;2026-04-29;DOC EMPRESA 67188;4048.58
Banco do Brasil;2026-04-29;TED EMPRESA 31321;4293.61
Banco do Brasil;2026-04-29;DOC EMPRESA 63018;1805.99
Banco do Brasil;2026-04-29;TED EMPRESA 74234;1319.47
Banco do Brasil;2026-04-29;DOC EMPRESA 13038;1416.87
Banco do Brasil;2026-04-29;PIX EMPRESA 14217;759.29
Banco do Brasil;2026-04-29;TED EMPRESA 67377;2775.68
Banco do Brasil;2026-04-29;DOC EMPRESA 57379;4769.89
Banco do Brasil;2026-04-29;DOC EMPRESA 385;1819.72
Banco do Brasil;2026-04-29;PIX EMPRESA 59045;2431.48
Banco do Brasil;2026-04-29;DOC EMPRESA 40796;3582.26
Banco do Brasil;2026-04-29;TED EMPRESA 26587;108.41
Banco do Brasil;2026-04-29;DOC EMPRESA 87423;1679.55
Banco do Brasil;2026-04-29;DOC EMPRESA 78145;973.44
Banco do Brasil;2026-04-29;DOC EMPRESA 43421;4124.7
Banco do Brasil;2026-04-29;TED EMPRESA 13951;810.11
Banco do Brasil;2026-04-29;DOC EMPRESA 51737;4329.87
Banco do Brasil;2026-04-29;DOC EMPRESA 66350;1513.68
Banco do Brasil;2026-04-29;TED EMPRESA 83406;2735.93
Banco do Brasil;2026-04-29;DOC EMPRESA 90952;866.22
Banco do Brasil;2026-04-29;TED EMPRESA 32324;1764.24
Banco do Brasil;2026-04-29;DOC EMPRESA 90501;220.82
Banco do Brasil;2026-04-29;DOC EMPRESA 30080;4924.84
Banco do Brasil;2026-04-29;PIX EMPRESA 83105;1281.13
Banco do Brasil;2026-04-29;TED EMPRESA 49180;769.35
Banco do Brasil;2026-04-29;PIX EMPRESA 35119;2095.22
Banco do Brasil;2026-04-29;PIX EMPRESA 86522;1324.62
Banco do Brasil;2026-04-29;PIX EMPRESA 48546;376.6
Banco do Brasil;2026-04-29;TED EMPRESA 38104;2841.55
Banco do Brasil;2026-04-29;DOC EMPRESA 82650;4767.53
Banco do Brasil;2026-04-29;TED EMPRESA 43382;4880.03
Banco do Brasil;2026-04-29;DOC EMPRESA 25594;3376.0
Banco do Brasil;2026-04-29;PIX EMPRESA 39013;3372.93
Banco do Brasil;2026-04-29;TED EMPRESA 58270;1147.15
Banco do Brasil;2026-04-29;PIX EMPRESA 92791;3622.18
Banco do Brasil;2026-04-29;TED EMPRESA 27398;1433.71
Banco do Brasil;2026-04-29;TED EMPRESA 66678;1885.71
Banco do Brasil;2026-04-29;DOC EMPRESA 25070;4264.6
Banco do Brasil;2026-04-29;TED EMPRESA 53893;1997.17
Banco do Brasil;2026-04-29;PIX EMPRESA 82288;1771.91
Banco do Brasil;2026-04-29;DOC EMPRESA 98520;4910.42
Banco do Brasil;2026-04-29;DOC EMPRESA 77416;4153.18
Banco do Brasil;2026-04-29;TED EMPRESA 50999;4012.25
Banco do Brasil;2026-04-29;DOC EMPRESA 66684;4620.77
Banco do Brasil;2026-04-29;TED EMPRESA 69634;2897.72
Banco do Brasil;2026-04-29;PIX EMPRESA 68114;1733.62
Banco do Brasil;2026-04-29;PIX EMPRESA 15957;3156.68
Banco do Brasil;2026-04-29;TED EMPRESA 11780;4345.11
Banco do Brasil;2026-04-29;TED EMPRESA 95552;3488.66
Banco do Brasil;2026-04-29;PIX EMPRESA 3829;2269.19
Banco do Brasil;2026-04-29;TED EMPRESA 64466;1422.94
Banco do Brasil;2026-04-29;TED EMPRESA 94117;2312.33
Banco do Brasil;2026-04-29;TED EMPRESA 77563;4721.62
Banco do Brasil;2026-04-29;DOC EMPRESA 20620;3963.41
Banco do Brasil;2026-04-29;TED EMPRESA 91641;1016.61
Banco do Brasil;2026-04-29;TED EMPRESA 95667;2441.67
Banco do Brasil;2026-04-29;DOC EMPRESA 56253;3702.88
Banco do Brasil;2026-04-29;DOC EMPRESA 75685;4167.3
Banco do Brasil;2026-04-29;DOC EMPRESA 88485;4738.33
Banco do Brasil;2026-04-29;DOC EMPRESA 70763;4473.42
Banco do Brasil;2026-04-29;PIX EMPRESA 99758;1164.3
Banco do Brasil;2026-04-29;PIX EMPRESA 21290;2043.52
Banco do Brasil;2026-04-29;TED EMPRESA 83657;1909.32
Banco do Brasil;2026-04-29;PIX EMPRESA 95008;2787.65
Banco do Brasil;2026-04-29;TED EMPRESA 78050;1772.59
Banco do Brasil;2026-04-29;DOC EMPRESA 96197;4753.71
Banco do Brasil;2026-04-29;TED EMPRESA 14592;694.88
Banco do Brasil;2026-04-29;DOC EMPRESA 37915;524.24
Banco do Brasil;2026-04-29;TED EMPRESA 94399;2558.71
Banco do Brasil;2026-04-29;DOC EMPRESA 78960;4414.28
Banco do Brasil;2026-04-29;PIX EMPRESA 32385;4648.87
Banco do Brasil;2026-04-29;TED EMPRESA 52945;4578.67
Banco do Brasil;2026-04-29;DOC EMPRESA 15104;2571.1
Banco do Brasil;2026-04-29;DOC EMPRESA 27411;4511.18
Banco do Brasil;2026-04-29;PIX EMPRESA 5084;349.41
Banco do Brasil;2026-04-29;PIX EMPRESA 1089;3984.42
Banco do Brasil;2026-04-29;DOC EMPRESA 40385;666.55
Banco do Brasil;2026-04-29;DOC EMPRESA 98587;4756.2
Banco do Brasil;2026-04-29;TED EMPRESA 23473;2064.72
Banco do Brasil;2026-04-29;DOC EMPRESA 60858;4262.19
Banco do Brasil;2026-04-29;PIX EMPRESA 97492;2218.01
Banco do Brasil;2026-04-29;PIX EMPRESA 83113;2701.18
Banco do Brasil;2026-04-29;DOC EMPRESA 64052;1104.01
Banco do Brasil;2026-04-29;DOC EMPRESA 96573;1835.82
Banco do Brasil;2026-04-29;TED EMPRESA 46384;1425.9
Banco do Brasil;2026-04-29;PIX EMPRESA 47952;4640.63
Banco do Brasil;2026-04-29;PIX EMPRESA 2022;2529.81
Banco do Brasil;2026-04-29;PIX EMPRESA 87496;1881.57
Banco do Brasil;2026-04-29;DOC EMPRESA 98602;1495.04
Banco do Brasil;2026-04-29;PIX EMPRESA 54348;1960.85
Banco do Brasil;2026-04-29;TED EMPRESA 72141;863.06
Banco do Brasil;2026-04-29;DOC EMPRESA 29167;3764.02
Banco do Brasil;2026-04-29;TED EMPRESA 43250;4832.56
Banco do Brasil;2026-04-29;PIX EMPRESA 93413;4066.34
Banco do Brasil;2026-04-29;TED EMPRESA 89940;2836.86
Banco do Brasil;2026-04-29;TED EMPRESA 33564;1935.03
Banco do Brasil;2026-04-29;DOC EMPRESA 32191;1081.09
Banco do Brasil;2026-04-29;DOC EMPRESA 46616;4121.16
Banco do Brasil;2026-04-29;TED EMPRESA 30263;3262.17
Banco do Brasil;2026-04-29;DOC EMPRESA 70265;1685.75
Banco do Brasil;2026-04-29;PIX EMPRESA 47524;1870.24
Banco do Brasil;2026-04-29;TED EMPRESA 46742;315.9
Banco do Brasil;2026-04-29;DOC EMPRESA 42824;4107.48
Banco do Brasil;2026-04-29;DOC EMPRESA 69255;190.14
Banco do Brasil;2026-04-29;TED EMPRESA 74773;1707.78
Banco do Brasil;2026-04-29;DOC EMPRESA 31452;3437.58
Banco do Brasil;2026-04-29;PIX EMPRESA 85924;4048.84
Banco do Brasil;2026-04-29;DOC EMPRESA 82154;2243.99
Banco do Brasil;2026-04-29;TED EMPRESA 8778;1514.95
Banco do Brasil;2026-04-29;DOC EMPRESA 20430;342.42
Banco do Brasil;2026-04-29;TED EMPRESA 71854;4615.88
Banco do Brasil;2026-04-29;PIX EMPRESA 64367;1551.0
Banco do Brasil;2026-04-29;DOC EMPRESA 82233;1409.73
Banco do Brasil;2026-04-29;DOC EMPRESA 13514;4361.15
Banco do Brasil;2026-04-29;DOC EMPRESA 46479;3120.4
Banco do Brasil;2026-04-29;PIX EMPRESA 39908;4624.65
Banco do Brasil;2026-04-29;DOC EMPRESA 20866;3437.05
Banco do Brasil;2026-04-29;PIX EMPRESA 92212;3891.44
Banco do Brasil;2026-04-29;PIX EMPRESA 53201;4403.83
Banco do Brasil;2026-04-29;DOC EMPRESA 22047;545.55
Banco do Brasil;2026-04-29;PIX EMPRESA 28263;186.18
Banco do Brasil;2026-04-29;DOC EMPRESA 15620;1139.82
Banco do Brasil;2026-04-29;TED EMPRESA 70064;658.35
Banco do Brasil;2026-04-29;PIX EMPRESA 93112;3245.33
Banco do Brasil;2026-04-29;PIX EMPRESA 25063;3216.83
Banco do Brasil;2026-04-29;PIX EMPRESA 8412;4421.17
Banco do Brasil;2026-04-29;TED EMPRESA 31419;586.33
Banco do Brasil;2026-04-29;DOC EMPRESA 8541;3414.85
Banco do Brasil;2026-04-29;TED EMPRESA 22276;4865.6
Banco do Brasil;2026-04-29;DOC EMPRESA 9977;2570.19
Banco do Brasil;2026-04-29;TED EMPRESA 73160;4561.07
Banco do Brasil;2026-04-29;PIX EMPRESA 75855;644.48
Banco do Brasil;2026-04-29;TED EMPRESA 56555;2788.48
Banco do Brasil;2026-04-29;PIX EMPRESA 81903;2226.62
Banco do Brasil;2026-04-29;PIX EMPRESA 49418;1498.37
Banco do Brasil;2026-04-29;DOC EMPRESA 21603;1245.26
Banco do Brasil;2026-04-29;PIX EMPRESA 14941;2154.85
Banco do Brasil;2026-04-29;PIX EMPRESA 24101;2628.85
Banco do Brasil;2026-04-29;DOC EMPRESA 38;528.44
Banco do Brasil;2026-04-29;PIX EMPRESA 1767;4311.12
Banco do Brasil;2026-04-29;DOC EMPRESA 74953;1271.22
Banco do Brasil;2026-04-29;TED EMPRESA 42363;1236.13
Banco do Brasil;2026-04-29;DOC EMPRESA 58629;2859.12
Banco do Brasil;2026-04-29;TED EMPRESA 14041;2257.54
Banco do Brasil;2026-04-29;PIX EMPRESA 32418;465.49
Banco do Brasil;2026-04-29;PIX EMPRESA 19729;1314.19
Banco do Brasil;2026-04-29;TED EMPRESA 29662;3708.6
Banco do Brasil;2026-04-29;PIX EMPRESA 43089;1686.86
Banco do Brasil;2026-04-29;TED EMPRESA 61768;2218.81
Banco do Brasil;2026-04-29;TED EMPRESA 10113;335.47
Banco do Brasil;2026-04-29;DOC EMPRESA 13706;3252.74
Banco do Brasil;2026-04-29;TED EMPRESA 12246;3357.65
Banco do Brasil;2026-04-29;PIX EMPRESA 65690;4668.46
Banco do Brasil;2026-04-29;DOC EMPRESA 33569;2586.5
Banco do Brasil;2026-04-29;DOC EMPRESA 31778;2461.1
Banco do Brasil;2026-04-29;PIX EMPRESA 30003;2684.51
Banco do Brasil;2026-04-29;DOC EMPRESA 29026;4922.77
Banco do Brasil;2026-04-29;PIX EMPRESA 32576;619.54
Banco do Brasil;2026-04-29;TED EMPRESA 68738;4287.15
Banco do Brasil;2026-04-29;TED EMPRESA 44907;468.64
Banco do Brasil;2026-04-29;PIX EMPRESA 22692;108.79
Banco do Brasil;2026-04-29;DOC EMPRESA 17013;4821.35
Banco do Brasil;2026-04-29;PIX EMPRESA 58765;547.77
Banco do Brasil;2026-04-29;DOC EMPRESA 24106;871.51
Banco do Brasil;2026-04-29;TED EMPRESA 9386;929.53
Banco do Brasil;2026-04-29;PIX EMPRESA 48448;4550.79
Banco do Brasil;2026-04-29;PIX EMPRESA 96258;331.6
Banco do Brasil;2026-04-29;TED EMPRESA 60480;1788.36
Banco do Brasil;2026-04-29;TED EMPRESA 80404;1187.46
Banco do Brasil;2026-04-29;PIX EMPRESA 25166;1929.14
Banco do Brasil;2026-04-29;PIX EMPRESA 50538;1840.97
Banco do Brasil;2026-04-29;TED EMPRESA 36033;1498.97
Banco do Brasil;2026-04-29;TED EMPRESA 10393;1923.94
Banco do Brasil;2026-04-29;TED EMPRESA 73022;836.53
Banco do Brasil;2026-04-29;DOC EMPRESA 63094;427.14
Banco do Brasil;2026-04-29;DOC EMPRESA 22946;3051.09
Banco do Brasil;2026-04-29;TED EMPRESA 58014;2060.1
Banco do Brasil;2026-04-29;DOC EMPRESA 42262;307.59
Banco do Brasil;2026-04-29;DOC EMPRESA 18197;2682.95
Banco do Brasil;2026-04-29;PIX EMPRESA 57941;3033.64
Banco do Brasil;2026-04-29;DOC EMPRESA 90336;2364.68
Banco do Brasil;2026-04-29;TED EMPRESA 64335;2760.87
Banco do Brasil;2026-04-29;PIX EMPRESA 15765;2113.27
Banco do Brasil;2026-04-29;TED EMPRESA 41356;3801.29
Banco do Brasil;2026-04-29;DOC EMPRESA 24004;4958.05
Banco do Brasil;2026-04-29;TED EMPRESA 27839;548.29
Banco do Brasil;2026-04-29;PIX EMPRESA 92068;1220.47
Banco do Brasil;2026-04-29;PIX EMPRESA 42350;3552.68
Banco do Brasil;2026-04-29;TED EMPRESA 39516;316.14
Banco do Brasil;2026-04-29;DOC EMPRESA 28626;256.08
Banco do Brasil;2026-04-29;DOC EMPRESA 62228;507.32
Banco do Brasil;2026-04-29;PIX EMPRESA 32750;563.38
Banco do Brasil;2026-04-29;PIX EMPRESA 25205;4580.95
Banco do Brasil;2026-04-29;TED EMPRESA 79725;3786.52
Banco do Brasil;2026-04-29;TED EMPRESA 54902;3914.17
Banco do Brasil;2026-04-29;TED EMPRESA 32819;746.63
Banco do Brasil;2026-04-29;DOC EMPRESA 70407;1638.13
Banco do Brasil;2026-04-29;TED EMPRESA 92565;3219.86
Banco do Brasil;2026-04-29;DOC EMPRESA 28400;3088.25
Banco do Brasil;2026-04-29;TED EMPRESA 88125;2424.76
Banco do Brasil;2026-04-29;DOC EMPRESA 62173;4937.68
Banco do Brasil;2026-04-29;DOC EMPRESA 74625;165.1
Banco do Brasil;2026-04-29;TED EMPRESA 53374;4555.06
Banco do Brasil;2026-04-29;DOC EMPRESA 22386;1643.01
Banco do Brasil;2026-04-29;PIX EMPRESA 23766;3360.82
Banco do Brasil;2026-04-29;DOC EMPRESA 45580;168.77
Banco do Brasil;2026-04-29;TED EMPRESA 66106;2159.42
Banco do Brasil;2026-04-29;TED EMPRESA 90403;4417.87
Banco do Brasil;2026-04-29;DOC EMPRESA 29087;4912.96
Banco do Brasil;2026-04-29;PIX EMPRESA 89857;1881.47
Banco do Brasil;2026-04-29;DOC EMPRESA 81845;1483.83
Banco do Brasil;2026-04-29;TED EMPRESA 46231;1395.66
Banco do Brasil;2026-04-29;DOC EMPRESA 82227;3496.52
Banco do Brasil;2026-04-29;DOC EMPRESA 57124;3220.01
Banco do Brasil;2026-04-29;TED EMPRESA 70292;3007.85
Banco do Brasil;2026-04-29;TED EMPRESA 7680;1287.47
Banco do Brasil;2026-04-29;DOC EMPRESA 61949;2477.18
Banco do Brasil;2026-04-29;PIX EMPRESA 43824;1244.17
Banco do Brasil;2026-04-29;DOC EMPRESA 45331;1006.49
Banco do Brasil;2026-04-29;TED EMPRESA 52075;1833.37
Banco do Brasil;2026-04-29;PIX EMPRESA 6019;3508.97
Banco do Brasil;2026-04-29;PIX EMPRESA 97667;1970.36
Banco do Brasil;2026-04-29;TED EMPRESA 12984;3546.16
Banco do Brasil;2026-04-29;PIX EMPRESA 92562;3256.35
Banco do Brasil;2026-04-29;PIX EMPRESA 71051;1301.14
Banco do Brasil;2026-04-29;PIX EMPRESA 17742;3599.36
Banco do Brasil;2026-04-29;TED EMPRESA 19326;572.54
Banco do Brasil;2026-04-29;DOC EMPRESA 35764;470.24
Banco do Brasil;2026-04-29;TED EMPRESA 96734;2393.37
Banco do Brasil;2026-04-29;DOC EMPRESA 74419;1014.47
Banco do Brasil;2026-04-29;DOC EMPRESA 23342;4182.13
Banco do Brasil;2026-04-29;TED EMPRESA 29728;1196.76
Banco do Brasil;2026-04-29;TED EMPRESA 79527;4700.98
Banco do Brasil;2026-04-29;TED EMPRESA 23710;2098.5
Banco do Brasil;2026-04-29;DOC EMPRESA 9991;4676.64
Banco do Brasil;2026-04-29;PIX EMPRESA 69523;447.88
Banco do Brasil;2026-04-29;TED EMPRESA 40136;2791.69
Banco do Brasil;2026-04-29;DOC EMPRESA 57750;1600.74
Banco do Brasil;2026-04-29;DOC EMPRESA 35134;2750.31
Banco do Brasil;2026-04-29;DOC EMPRESA 97469;4066.66
Banco do Brasil;2026-04-29;TED EMPRESA 53309;2874.04
Banco do Brasil;2026-04-29;PIX EMPRESA 70677;1714.61
Banco do Brasil;2026-04-29;DOC EMPRESA 73775;4822.34
Banco do Brasil;2026-04-29;DOC EMPRESA 78424;4718.35
Banco do Brasil;2026-04-29;DOC EMPRESA 30015;1517.25
Banco do Brasil;2026-04-29;PIX EMPRESA 37511;4350.57
Banco do Brasil;2026-04-29;TED EMPRESA 3649;2637.22
Banco do Brasil;2026-04-29;PIX EMPRESA 32938;4525.49
Banco do Brasil;2026-04-29;PIX EMPRESA 84959;660.83
Banco do Brasil;2026-04-29;PIX EMPRESA 36778;3387.27
Banco do Brasil;2026-04-29;TED EMPRESA 51457;730.43
Banco do Brasil;2026-04-29;DOC EMPRESA 99375;3966.4
Banco do Brasil;2026-04-29;PIX EMPRESA 64028;3470.32
Banco do Brasil;2026-04-29;TED EMPRESA 41112;3539.09
Banco do Brasil;2026-04-29;TED EMPRESA 73542;1542.91
Banco do Brasil;2026-04-29;PIX EMPRESA 76237;1747.87
Banco do Brasil;2026-04-29;TED EMPRESA 35903;2580.93
Banco do Brasil;2026-04-29;DOC EMPRESA 24422;420.58
Banco do Brasil;2026-04-29;TED EMPRESA 88332;664.76
Banco do Brasil;2026-04-29;TED EMPRESA 27258;2018.63
Banco do Brasil;2026-04-29;PIX EMPRESA 39920;3213.88
Banco do Brasil;2026-04-29;DOC EMPRESA 61619;3882.56
Banco do Brasil;2026-04-29;TED EMPRESA 15696;805.34
Banco do Brasil;2026-04-29;PIX EMPRESA 14914;4079.59
Banco do Brasil;2026-04-29;DOC EMPRESA 28482;3874.04
Banco do Brasil;2026-04-29;DOC EMPRESA 50755;3291.04
Banco do Brasil;2026-04-29;TED EMPRESA 25422;3100.98
Banco do Brasil;2026-04-29;TED EMPRESA 37909;3661.0
Banco do Brasil;2026-04-29;DOC EMPRESA 4426;4231.61
Banco do Brasil;2026-04-29;TED EMPRESA 91488;3158.26
Banco do Brasil;2026-04-29;PIX EMPRESA 89406;380.92
Banco do Brasil;2026-04-29;TED EMPRESA 26582;3681.05
Banco do Brasil;2026-04-29;TED EMPRESA 70915;1554.63
Banco do Brasil;2026-04-29;TED EMPRESA 58460;4721.33
Banco do Brasil;2026-04-29;PIX EMPRESA 13945;4180.52
